siteID,siteName,latitude,longitude,mat,map,pft.x,ymin,xmax,ymax,transect,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,lad.mean,lad.sd,lad.median,lad.column.max,lad.max.ht.mean,lad.max.ht.sd,lad.max.ht.median,lad.max,lad.mean.peak,lad.peak.sd,lad.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.return.ht,sky.fraction,canopy.cover,max.ht,scan.density,rumple,gap.variables,enl,fhd,entropy,gini,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,projectID,plotID,year,description,disturbance,yearOfDisturbance,management,standAge,pft.y,notes
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,AF_A2_072516.CSV,11.42797196,4.010503556,11.94401754,16.08413877,12.09465082,40,23.554,17.619175,19.947,3.891936466,1.488488048,3.891750878,5.831882477,11.825,5.896054744,11,5.209486153,1.592250253,0.980056185,1.39514415,0,0,0.642,891.2715155,21.23806523,20.98132744,5.247584709,7.91959573,5.382152141,6.26,3.396349947,96.60365005,23.554,305.6,7.3,0.919669092,19.63377271,2.946028122,9.307373853,1.849045424,87.84759404,91,25.0951672,151,8,-0.531701919,2.622053356,2.634,3.728,6.257,11.052,18.4912,UMBS-AmeriFlux,A2,2016,,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,AF_A3_072516.CSV,10.71574347,4.677461021,11.72855731,21.8786416,11.66871174,40,20.065,14.442675,15.928,2.318598524,1.885291027,1.868715747,5.609471795,10.1,5.433986118,12,4.927253685,1.080999103,1.06857231,0.715792029,0,0,0.702380952,211.8294594,9.226495565,11.25616449,4.835874584,8.935414187,5.393085053,7.722,28.45456944,71.54543056,20.065,284.35,3.65,0.926887826,16.25064011,2.738275521,8.212025319,1.818508376,91.77280551,99,25.64993397,146,6,-0.873860436,3.025690368,2.248,3.576,7.717,13.574,16.44,UMBS-AmeriFlux,A3,2016,,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,AF_A4_072516.CSV,9.723400615,6.133535955,10.76094648,37.62026331,11.45531651,40,19.929,13.238025,15.5595,1.930551764,1.860378168,1.331585648,5.877735782,9.825,6.751590506,10.5,3.075774981,0.853242195,0.856626621,0.504612311,5,0.125,0.75,182.7138801,8.637573257,10.39741354,6.752183474,7.910297453,5.593463933,6.1435,39.15204678,60.84795322,19.929,342.125,3.35,0.952535617,16.58309859,2.853764786,8.538966381,1.502405377,86.05009611,91,25.09800114,139,2,-0.743842242,2.956442332,2.077,2.891,6.115,12.609,16.853,UMBS-AmeriFlux,A4,2016,,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,AF_A4a_072516.CSV,9.692627556,5.798432093,10.80941704,33.62181474,11.2573664,40,22.689,13.21125,15.942,1.921724634,1.868903903,1.341524449,5.655991811,9.375,6.403875029,10,2.949688335,0.804749937,0.828012866,0.551039248,4,0.1,0.779166667,273.4775376,10.59973863,12.69342659,7.063809649,8.125238495,5.446230887,7.23,48.06484685,51.93515315,22.689,390.275,5.125,0.958791066,18.90547496,2.925167354,9.132022119,1.76092844,91.48685996,96,24.43218663,148,10,-0.653877882,2.952189183,1.898,2.705,7.221,12.73275,15.432,UMBS-AmeriFlux,A4,2016,,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,AF_A4b_072516.CSV,7.863314904,6.237380568,9.915017938,38.90491635,9.988193767,40,21.813,11.4125,15.1365,1.790751095,2.211920592,0.666902089,6.133398043,7.2,6.928943383,4.5,4.262679877,0.808082761,1.079602702,0.230013892,12,0.3,0.775,592.6938792,13.13990835,20.4947966,8.907125638,8.092141775,5.165014522,8.453,56.11073599,43.88926401,21.813,481.45,4.3,0.971277281,19.03106796,2.774068437,8.55108294,1.529664312,89.33633136,96,24.45319186,141,4,-0.761117719,2.979262572,1.8294,2.3395,8.451,11.7775,15.3608,UMBS-AmeriFlux,A4,2016,,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,AF_A5_0728016.CSV,11.18274035,4.294487904,11.3362892,18.44262636,11.95973421,40,20.979,15.56845,16.655,3.523576447,1.428927511,3.850419144,5.673323267,11.075,5.730653071,12.5,4.855928904,1.533599475,0.946827943,1.374799602,0,0,0.619318182,386.0433888,15.12215194,12.54447725,4.136542598,7.640550505,5.516331601,6.217,7.184711079,92.81528892,20.979,277.45,4.125,0.924803953,17.98540679,2.898946734,8.823007979,1.941947945,74.58799534,76,20.72154544,138,4,-0.462554871,2.965819545,1.798,2.661,6.209,12.517,15.71,UMBS-AmeriFlux,A5,2016,,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,AF_B1_072516.CSV,7.492224506,5.229541228,5.707646932,27.34810145,9.099331128,40,25.011,13.023,11.4125,2.983260054,1.868156111,3.202276023,5.521460918,6,5.773502692,4,3.988984047,1.436112597,1.014530751,1.460312641,2,0.05,0.766346154,649.9982709,16.25171827,19.64382662,8.770898825,5.233442047,4.772955342,3.095,23.20030407,76.79969593,25.011,329,4.575,0.904531402,17.0887656,2.789803865,8.981259461,1.480563524,82.86172424,84,22.48539381,146,2,-0.428909805,2.837109297,1.761,2.131,3.092,6.669,12.1515,UMBS-AmeriFlux,B1,2016,,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,AF_B2_072516.CSV,8.875129172,5.330109491,6.33535487,28.41006719,10.31832028,40,22.677,13.3656,12.666,3.360971176,1.651895146,3.713325554,5.736572297,8.4,6.468067519,5.5,2.926739402,1.413368534,0.858020537,1.300913994,0,0,0.703125,523.3347872,14.4102775,17.76734897,6.494460293,5.472657726,5.002523727,3.3585,7.840416305,92.15958369,22.677,288.375,4.95,0.852820098,15.48128101,2.704149478,8.440600204,1.482387696,81.96546207,82,22.55352916,137,3,-0.289732755,2.8948616,1.835,2.401,3.357,5.493,14.878,UMBS-AmeriFlux,B2,2016,,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,AF_B3_072516.CSV,10.0283142,4.174252022,9.128898387,17.42437994,10.84231784,40,21.974,15.6858,17.4255,3.336366105,1.540161774,3.413619902,6.02827852,10.825,5.843635591,11.5,2.679062664,1.148149411,0.693555,1.005427216,0,0,0.604347826,395.559373,15.62876173,12.30045445,4.686695272,6.74658277,4.670042159,5.471,10.17745726,89.82254274,21.974,308.65,4.825,0.925413376,18.89266325,2.897844459,8.953933496,2.060455119,87.75841227,93,24.85754619,145,4,-0.594168892,2.689059359,1.941,2.87225,5.47,9.454,14.2873,UMBS-AmeriFlux,B3,2016,,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_1n.CSV,9.972193556,4.358042081,9.69564397,18.99253078,10.86541874,50,19.376,14.40384,16.0075,2.998506614,1.349897753,2.793768359,5.379897354,10.16,5.949995713,9,3.701301974,1.429141501,0.807930182,1.181212547,0,0,0.7,392.504399,13.90657766,14.11068732,4.528929595,7.344608298,5.192525363,5.922,4.368073019,95.63192698,19.376,214.86,3.56,0.94982925,16.34766396,2.798357288,8.294429468,1.83134538,76.37271134,81,23.03035934,133,8,-0.55732817,2.637811538,1.758,2.778,5.921,11.847,15.6167,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_20n.CSV,10.29781751,4.974862586,11.02848075,24.74925775,11.41487267,50,21.053,14.76264,16.58,3.636767768,1.516006326,3.934127133,5.472270674,11.26,6.06027547,11.5,5.468060141,1.669944509,1.055554389,1.360016654,0,0,0.679090909,246.8230941,10.67114241,11.53038654,5.651052049,7.547291902,5.17480892,6.32,3.18707513,96.81292487,21.053,226.66,5.44,0.961104158,18.75860186,2.941823166,8.963861885,2.062265651,75.90616451,78,20.88946534,132,8,-0.266187833,2.562687516,1.7451,3.08525,6.317,11.64025,15.4786,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_20s_bad.CSV,9.600006193,4.231257615,9.83731719,17.903541,10.4697694,40,20.505,14.034425,15.2315,4.103008936,0.987295228,4.083995131,5.564520407,9.8,5.805390952,10,4.276666119,1.818247459,0.762039555,1.729733145,0,0,0.654545455,304.7756611,11.15135828,13.43215804,4.985927617,7.128925178,4.780739611,6.154,4.96873126,95.03126874,20.505,291.95,6.675,0.942987818,17.75685904,2.918864351,8.816922357,1.970704605,74.88884882,76,19.21977948,133,11,-0.228523547,2.914940211,1.597,2.99225,6.1485,10.598,14.696,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_21n.CSV,9.29510474,4.091850781,9.800768497,16.74324281,10.13939594,50,21.194,13.39552,15.1795,3.862404805,1.308805476,4.078219254,5.38907173,8.82,5.097778628,8,4.919980926,1.864155224,1.015743366,1.791759469,0,0,0.692727273,288.6485543,10.96785876,12.97515428,5.084148227,6.663371015,4.472169636,5.574,4.307047897,95.6929521,21.194,219.76,5.1,0.943929029,17.25404685,2.854317792,8.716281969,1.983171204,75.06889333,76,18.47731899,137,8,-0.11559539,3.09229253,1.8608,2.9735,5.562,9.428,14.0246,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_21s_bad.CSV,9.571895547,4.65949107,9.554567101,21.71085703,10.62874375,60,21.273,12.52936667,14.1225,3.251087057,1.702810625,3.592551442,5.533389489,8.866666667,5.209075088,7.5,3.850147602,1.602834344,0.938659557,1.526658112,1,0.016666667,0.734848485,145.408853,7.460542333,9.473603387,5.365097374,6.701287453,4.394610584,5.703,6.254917388,93.74508261,21.273,211.95,5.016666667,0.948981465,17.31818985,2.818827469,8.618392088,1.68831499,75.6141838,76,18.07913842,136,10,-0.18172533,2.958714728,2.146,3.30125,5.7,8.6845,13.6786,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_22s.CSV,9.64448311,3.758575905,9.687710552,14.12689283,10.33733087,50,21.372,14.00998,14.674,3.306049916,1.50634957,3.422179481,5.420534999,9.12,4.475055581,8.5,4.189654742,1.540867094,0.960517661,1.272794052,0,0,0.685454545,192.2080288,9.438666817,10.154782,4.521875516,7.315116799,4.342321327,6.515,7.264621033,92.73537897,21.372,228.9,3.9,0.928656217,16.91137371,2.812338779,8.611610979,1.651008247,73.90535445,76,17.51947825,126,8,-0.47734505,3.297590734,2.254,3.664,6.512,9.681,14.668,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_23n.CSV,9.867984503,3.499939162,9.492201353,12.24957414,10.45857069,50,21.187,13.06916,12.4685,3.37814919,1.410680207,3.475557027,5.442417711,10.72,4.655652698,9.5,4.574710979,1.499038033,0.920910339,1.237632176,0,0,0.684545455,177.937745,8.882494052,9.951836233,4.210220836,7.415378951,4.128631997,6.8035,5.229437229,94.77056277,21.187,231.12,3.76,0.925795179,16.9316129,2.802972389,8.558561658,1.438299115,74.69614471,77,17.33154879,127,8,-0.521497583,3.459734075,2.442,4.0985,6.8005,9.382,13.8216,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_24s.CSV,9.119030603,4.614303653,8.52361073,21.2917982,10.19915101,50,22.142,12.2301,12.212,3.538475078,1.472014461,3.519230628,5.505331536,8.76,5.243304769,9,3.291196486,1.670420173,0.83066841,1.619339226,1,0.02,0.691304348,203.4573123,7.867823932,11.89767452,5.327214294,6.880116168,4.693347536,5.759,6.888342195,93.1116578,22.142,252.14,4.76,0.92628117,17.63584,2.879412536,8.918911967,1.82076834,73.49629251,77,18.34796237,127,8,-0.449689941,2.794968451,1.805,2.784,5.758,10.534,13.4158,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_25n.CSV,8.456582406,4.335895554,7.671336079,18.79999025,9.483552944,50,19.544,11.63502,11.8435,3.646912008,1.631294382,4.214545155,5.484796933,9,5.421047417,8,4.204692619,1.749382309,1.030215374,1.554530479,2,0.04,0.691428571,211.3276067,8.695620905,11.64962591,5.429018844,6.274741645,4.393116597,5.382,8.697986577,91.30201342,19.544,223.62,4.8,0.937916824,16.37081121,2.800536134,8.325065084,1.776485025,69.20317554,72,18.03070259,135,11,-0.254431572,2.789795545,1.742,2.296,5.378,8.53,12.5202,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_26s.CSV,10.10535115,3.707113215,10.03279155,13.74268839,10.75109095,50,21.066,14.43638,14.0505,3.461106115,1.501090818,3.663561646,5.451038454,9.82,5.282585947,9.5,4.025351691,1.530881928,0.847467905,1.512056783,0,0,0.671818182,307.6304552,13.62483796,11.04510053,4.212961816,7.47734058,5.062989703,6.61,8.802057408,91.19794259,21.066,241.2,3.5,0.939526344,17.43063932,2.915804645,8.886382253,1.742058394,68.12335122,72,17.42697578,121,8,-0.551982714,3.047074186,1.545,3.353,6.61,10.196,15.879,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_27n.CSV,10.76648431,4.64889994,10.81144187,21.61227066,11.70885177,50,20.755,13.64858,13.7735,2.928107454,1.745736409,2.997119237,5.416100402,10.84,5.504580653,10,3.688879454,1.468432335,0.988247856,1.30833282,1,0.02,0.718181818,165.4204234,8.197577503,9.910607775,5.149563085,8.636844346,4.862799931,8.388,11.97183099,88.02816901,20.755,230.16,5.04,0.953817031,18.22006745,2.911746629,8.830707853,1.91615063,70.15446914,73,16.58933055,120,11,-0.656912886,3.473486682,2.194,4.721,8.385,11.318,16.211,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_28s.CSV,9.345505053,4.475834103,9.197508569,20.03309092,10.34267344,50,20.353,12.43604,12.8755,3.121228004,1.639179147,3.458935306,5.446737372,9.14,5.436122568,8.5,4.983606622,1.427698223,0.967835557,1.146639383,1,0.02,0.686666667,206.3266427,9.35152037,10.90301378,5.409050669,7.274535284,4.812516373,6.409,12.42019239,87.57980761,20.793,235.06,4.24,0.959336747,17.49884881,2.901562499,8.805129121,1.741546004,71.45868974,74,20.13163264,127,8,-0.4122092,2.798127362,1.6886,3.2995,6.406,10.2825,14.6594,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_29n.CSV,9.712098089,3.829506099,9.402007417,14.66511696,10.42576922,50,19.949,13.35056,13.457,3.514376389,1.5988,4.097298781,5.411646052,9.52,4.874925431,9,3.349904087,1.553657337,0.850404465,1.428291444,1,0.02,0.668571429,168.1718168,9.156685081,9.182969844,4.320443685,7.332524161,4.373977937,6.7395,8.917366328,91.08263367,20.105,226.42,3.98,0.942088339,17.04768168,2.819662038,8.46171707,1.805153924,73.56840675,77,19.44989276,132,9,-0.509592679,2.954889441,2.142,3.53275,6.73,10.54125,13.9659,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_2s.CSV,10.85200389,4.963106221,11.75237922,24.63242336,11.91242055,50,21.271,14.85758,16.333,3.495216883,1.400989066,3.331149149,5.411646052,10.82,5.812337336,11.5,3.925268232,1.877317625,0.922594421,1.785771374,0,0,0.703636364,372.1756935,12.56597321,14.63803303,4.653826493,8.114040051,5.686783963,6.0005,3.323903819,96.67609618,21.271,226.36,4.04,0.948294101,17.53977273,2.859236224,8.741670551,1.999610285,79.56126554,84,22.6105918,135,10,-0.49639345,2.558415563,1.8112,3.059,6,13.791,16.2976,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_30s.CSV,10.40269603,3.577473489,9.452797818,12.79831656,10.98901428,50,21.1,14.45968,16.2015,3.678231901,1.478685775,3.698523349,5.38907173,9.74,4.619435428,8,4.043051268,1.590867232,0.771308563,1.66288681,0,0,0.688181818,240.478542,10.62073053,11.29949667,4.307881986,7.295056275,4.227179729,6.448,6.361883779,93.63811622,21.1,217.98,3.94,0.933352807,16.64011404,2.754007495,8.397720808,1.605613993,75.5704902,78,18.50421182,123,10,-0.675454056,3.238223113,2.5735,3.9935,6.438,10.2815,14.2185,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_31n.CSV,9.460447334,4.271647557,8.346877247,18.24697285,10.36253334,50,20.843,12.68312,12.6295,3.741845944,1.50099265,4.044702892,5.402677382,9.58,5.413852225,8,4.317488114,1.87470445,1.146460642,1.609437912,0,0,0.701818182,117.9345624,7.119502856,8.200441543,5.013813936,7.089845292,4.285084162,6.258,3.054839897,96.9451601,20.843,217.48,5.18,0.921706639,16.17264449,2.738146852,8.315801715,1.769030829,74.00037965,76,17.617569,125,9,-0.452310332,2.985031078,2.444,3.855,6.257,8.885,14.072,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_32s.CSV,9.765413229,3.488582014,9.835648446,12.17020447,10.35809326,50,19.564,13.60538,14.5755,3.815710985,1.357299955,4.226807105,5.407171771,9.48,4.495984603,8.5,5.318119994,1.80937516,1.078299761,1.623523351,0,0,0.67047619,234.0866668,10.12111048,11.47387422,4.235835136,7.030898566,4.066418784,6.543,3.723958333,96.27604167,19.564,230.52,4.68,0.930700587,16.73975983,2.7863767,8.285823713,1.617383664,74.37733297,77,18.23805082,128,11,-0.626114575,3.488402053,2.037,3.928,6.538,8.993,13.688,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_33n.CSV,9.665869494,3.681882905,9.427755673,13.55626172,10.33025506,50,19.766,13.61954,13.992,3.667584339,1.11146293,3.675579113,5.505331536,9.92,4.284952313,9,4.48863637,1.621178519,0.813139299,1.432397458,0,0,0.667619048,175.8186316,8.6362686,10.06148579,4.331751077,7.10307021,4.168743577,6.669,1.867110799,98.1328892,19.766,228.28,4.62,0.939629418,16.56234352,2.816224847,8.403511559,1.772030454,77.13282715,78,16.93576205,137,10,-0.395603437,3.599124983,1.745,3.55,6.669,9.344,13.015,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_34s.CSV,8.997407284,4.059860598,8.430283326,16.48246807,9.85424561,50,19.553,13.36332,15.4105,3.072582762,1.448671748,3.096080247,5.433722004,9.14,5.245055981,8,3.36729583,1.389639047,0.720467103,1.278325277,0,0,0.687619048,273.590555,10.44480779,12.82562066,5.123865547,7.182414984,4.751654828,5.892,7.108423175,92.89157683,19.553,228.3,5.62,0.949980384,17.14362934,2.823803727,8.395531983,2.042625375,71.3818645,74,18.79679708,131,9,-0.361295109,3.075891715,1.741,2.75075,5.89,11.69825,13.864,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_35n_bad.CSV,10.32936973,4.011173858,11.03298678,16.08951572,11.0663275,50,52.813,15.44662,15.6475,3.239466725,1.60037345,3.194385734,5.411646052,9.46,5.071770612,10,4.691347882,1.471786676,0.956159767,1.265376519,0,0,0.868888889,921.0304497,15.63534132,26.01089294,6.887204969,7.707747703,4.628909718,7.621,8.757009346,91.24299065,52.813,214.12,5.94,0.841422777,17.93435914,2.79831649,11.10024257,1.209770846,77.02764887,76,149.5206831,8788,0,49.07436888,2537.146757,1.8968,3.046,7.607,11.692,14.121,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_35s.CSV,10.05745038,3.779299586,11.11214868,14.28310536,10.73078522,50,20.008,15.45462,16.859,3.578396985,1.571056539,3.889262748,5.361292166,9.72,5.091168825,11,3.511545439,1.587082239,0.831994073,1.531435788,0,0,0.659047619,339.8381958,13.73915874,12.2912047,4.23546151,7.170508571,4.555015318,6.568,12.37254188,87.62745812,20.008,219.8,4.46,0.960308496,17.79634088,2.867281671,8.590754924,1.914437022,67.49319481,70,18.61283524,131,7,-0.159786889,2.677930587,1.755,2.795,6.557,10.949,13.465,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_36n.CSV,8.400552844,4.901105506,7.90499087,24.02083518,9.705141731,60,20.843,12.93136667,14.941,3.150423069,1.620596004,3.386808644,5.332718793,7.766666667,5.802882588,6,3.784189634,1.518375132,0.904358854,1.508751564,0,0,0.725,331.0507249,11.68810011,13.94414001,5.920480039,6.821162856,4.97182087,5.14,7.300905611,92.69909439,20.843,178.6333333,5.466666667,0.948728399,17.18839415,2.845715358,8.642489221,1.590272381,66.00271931,67,19.62812237,125,11,-0.082433851,2.51371446,1.742,2.344,5.134,10.646,14.366,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,ahd_062911_37s.CSV,11.0787462,5.047313563,11.75608444,25.4753742,12.15337336,50,21.984,14.93886,16.425,3.899099937,1.189114861,3.965563772,5.393627546,11.16,6.178831539,13,3.80666249,1.922594454,0.927603323,1.711341048,0,0,0.707826087,277.8829017,11.21847692,12.32999097,4.90140697,8.323623863,5.713861944,6.9415,3.139342757,96.86065724,21.984,218,4.4,0.935291225,17.46940299,2.848127309,8.801610306,1.760697947,70.25199014,73,18.54579323,118,9,-0.593078958,3.104583938,1.847,2.7935,6.924,13.276,16.3473,UMBS-AmeriFluxHD,HD,2011,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,Pearsall_NW_9122_082214.CSV,9.261266474,4.359875318,8.563892831,19.00851278,10.21295044,40,20.59,12.526575,12.8395,3.381110103,1.595362528,3.529534302,5.379897354,9.125,4.93645518,8,3.891820298,1.622094692,0.847741959,1.577501874,2,0.05,0.717045455,60.83546117,5.27937034,5.741403137,5.399897021,7.533129067,3.791065085,6.532,11.49452642,88.50547358,20.59,210.225,3.625,0.913940938,15.6855506,2.68665448,8.126607304,1.731989358,75.21591826,76,14.47770833,123,13,-0.70115619,4.461834332,3.6552,5.185,6.532,9.0195,13.135,UMBS-Pearsall,UMBS_Pearsall_NW_9122,2014,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,Pearsall_NW_9123_092416.CSV,6.043971244,2.818024761,5.434614559,7.941263551,6.653744837,40,22.351,10.20205,7.5655,3.561906754,1.305502195,3.674679717,5.375278408,6.05,5.133849458,5,4.406719247,1.708457044,1.008028638,1.601003536,0,0,0.714130435,475.6021123,10.94890461,18.86063626,6.3486009,4.171773122,2.926163362,3.7485,1.634146341,98.36585366,22.351,205.125,6.275,0.710383974,11.70751865,2.302985754,7.155079797,1.43681195,63.64939251,63,15.23385176,110,8,-0.155929016,3.014320206,1.848,2.3,3.746,4.8765,6.472,UMBS-Pearsall,UMBS_Pearsall_NW_9123,2016,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,Pearsall_NW_9126_081814.CSV,15.90374474,5.371898302,16.83900704,28.85729137,16.76499197,40,25.535,20.2376,21.917,3.775135077,1.370808326,3.751755057,5.365976015,16.2,6.552353267,18,3.295836866,1.478039086,0.726872057,1.354025101,0,0,0.639814815,525.186923,16.14157838,16.26764797,4.927490669,11.84105204,6.466255627,11.585,4.925053533,95.07494647,25.535,221.95,4.4,0.927114521,21.7275367,3.046572609,9.871047764,1.785844197,79.00343765,80,20.12052275,392,0,0.37559271,16.77966101,3.483,5.822,11.581,18.377,20.707,UMBS-Pearsall,UMBS_Pearsall_NW_9126,2014,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,Pearsall_NW_9146_082614.CSV,14.77125634,5.744303124,16.6054746,32.99701838,15.82283498,40,26.585,21.073475,22.884,4.231878421,1.109604109,4.161480492,5.505331536,15.15,7.972870667,20,3.597312261,1.554636021,0.756866208,1.492840969,0,0,0.639285714,1344.664498,28.95864885,22.49580304,5.262396982,9.306240154,7.254097897,6.275,2.726871274,97.27312873,26.585,226.575,5.35,0.899378303,21.48468787,2.936286595,9.632039356,1.552731456,74.536148,78,24.2138159,143,10,-0.252632769,2.49603625,1.938,3.16075,6.27,15.13525,21.222,UMBS-Pearsall,UMBS_Pearsall_NW_9146,2014,reference,,NA,unmanaged,NA,DBF,
UMBS,University of Michigan Biological Station,45.55,-84.7,5.5,817,NA,NA,NA,NA,Pearsall_NW_9148_081814.CSV,12.39257357,6.414481797,11.27853667,41.14557673,13.91735668,40,30.038,18.3588,17.9255,4.181537264,1.037637378,4.320736796,5.472270674,12.15,8.020966116,11,3.258096538,1.58831019,0.698436736,1.490232401,0,0,0.712903226,923.0879578,18.50212749,24.09894679,7.497165082,8.320938255,6.542907719,6.675,0.404721754,99.59527825,30.038,222.5,6.825,0.928607603,22.95925598,3.177465698,10.81121026,1.796832995,72.74782707,73,19.66362721,128,8,-0.058473842,2.484505789,1.751,2.559,6.674,12.11875,16.4354,UMBS-Pearsall,UMBS_Pearsall_NW_9148,2014,reference,,NA,unmanaged,NA,DBF,
